-0.086826, -0.087891, -0.085228, -0.012252, -0.013317, -0.010653, 0.029297, 0.029297, 0.029297, 2.902049, 2.886730, 2.915454, -2.344810, -2.350555, -2.321831, 9.196365, 9.167642, 9.215514
-0.089489, -0.095881, -0.085228, -0.014116, -0.018644, -0.010653, 0.029297, 0.029297, 0.029297, 2.901092, 2.886730, 2.915454, -2.346725, -2.369704, -2.321831, 9.191578, 9.167642, 9.215514
-0.092863, -0.101208, -0.085228, -0.015625, -0.018644, -0.010653, 0.029830, 0.029297, 0.031960, 2.909709, 2.886730, 2.963326, -2.355023, -2.379278, -2.321831, 9.193174, 9.167642, 9.215514
-0.094949, -0.101208, -0.085228, -0.015847, -0.018644, -0.010653, 0.030362, 0.029297, 0.031960, 2.916411, 2.886730, 2.963326, -2.360129, -2.379278, -2.321831, 9.192536, 9.158067, 9.215514
-0.096094, -0.101208, -0.085228, -0.015980, -0.018644, -0.010653, 0.030789, 0.029297, 0.034624, 2.919667, 2.886730, 2.963326, -2.362044, -2.379278, -2.321831, 9.192536, 9.158067, 9.215514
-0.096414, -0.101208, -0.085228, -0.016779, -0.021307, -0.010653, 0.031694, 0.029297, 0.037287, 2.921198, 2.886730, 2.963326, -2.361406, -2.379278, -2.321831, 9.195727, 9.158067, 9.234664
-0.096566, -0.101208, -0.085228, -0.017426, -0.021307, -0.010653, 0.032874, 0.029297, 0.042614, 2.919831, 2.886730, 2.963326, -2.360950, -2.379278, -2.321831, 9.192536, 9.148493, 9.234664
-0.096414, -0.101208, -0.085228, -0.017445, -0.021307, -0.010653, 0.034091, 0.029297, 0.042614, 2.921917, 2.886730, 2.963326, -2.363241, -2.388853, -2.321831, 9.186551, 9.119769, 9.234664
-0.095171, -0.101208, -0.079901, -0.017282, -0.021307, -0.010653, 0.035097, 0.029297, 0.045277, 2.923113, 2.886730, 2.963326, -2.367151, -2.408002, -2.321831, 9.185940, 9.119769, 9.234664
-0.093218, -0.101208, -0.074574, -0.017152, -0.021307, -0.010653, 0.036115, 0.029297, 0.045277, 2.925794, 2.886730, 2.963326, -2.369512, -2.427151, -2.321831, 9.187365, 9.119769, 9.234664
-0.091717, -0.101208, -0.074574, -0.016803, -0.021307, -0.010653, 0.037094, 0.029297, 0.047941, 2.927814, 2.886730, 2.982476, -2.368659, -2.427151, -2.321831, 9.190621, 9.119769, 9.234664
-0.090777, -0.101208, -0.074574, -0.016424, -0.021307, -0.010653, 0.037997, 0.029297, 0.047941, 2.926624, 2.886730, 2.982476, -2.369225, -2.427151, -2.321831, 9.190621, 9.119769, 9.234664
-0.090309, -0.101208, -0.074574, -0.016185, -0.021307, -0.010653, 0.038762, 0.029297, 0.047941, 2.926796, 2.886730, 2.982476, -2.370440, -2.427151, -2.321831, 9.189737, 9.119769, 9.234664
-0.089870, -0.101208, -0.074574, -0.015790, -0.021307, -0.007990, 0.039418, 0.029297, 0.047941, 2.927901, 2.886730, 2.982476, -2.372850, -2.427151, -2.321831, 9.188842, 9.119769, 9.234664
-0.088886, -0.101208, -0.061258, -0.015270, -0.021307, -0.007990, 0.039915, 0.029297, 0.047941, 2.928730, 2.886730, 2.982476, -2.373661, -2.427151, -2.321831, 9.188195, 9.119769, 9.234664
-0.087192, -0.101208, -0.061258, -0.015048, -0.021307, -0.007990, 0.040150, 0.029297, 0.047941, 2.928499, 2.886730, 2.982476, -2.372337, -2.427151, -2.321831, 9.186910, 9.119769, 9.234664
-0.086168, -0.101208, -0.061258, -0.014852, -0.021307, -0.007990, 0.040295, 0.029297, 0.047941, 2.928633, 2.886730, 2.982476, -2.371393, -2.427151, -2.321831, 9.188142, 9.119769, 9.234664
-0.085110, -0.101208, -0.061258, -0.014619, -0.021307, -0.007990, 0.040454, 0.029297, 0.047941, 2.930028, 2.886730, 2.982476, -2.372895, -2.427151, -2.321831, 9.187535, 9.119769, 9.234664
-0.083630, -0.101208, -0.053267, -0.014326, -0.021307, -0.007990, 0.040708, 0.029297, 0.047941, 2.930571, 2.886730, 2.982476, -2.373332, -2.427151, -2.321831, 9.186992, 9.119769, 9.234664
-0.082138, -0.101208, -0.053267, -0.014009, -0.021307, -0.007990, 0.040723, 0.029297, 0.047941, 2.930773, 2.886730, 2.982476, -2.372289, -2.427151, -2.321831, 9.186695, 9.119769, 9.234664
-0.081093, -0.101208, -0.053267, -0.013723, -0.021307, -0.007990, 0.040559, 0.029297, 0.047941, 2.932323, 2.886730, 2.982476, -2.371527, -2.427151, -2.321831, 9.187156, 9.119769, 9.234664
-0.080143, -0.101208, -0.053267, -0.013438, -0.021307, -0.005327, 0.040483, 0.029297, 0.047941, 2.933819, 2.886730, 2.982476, -2.371967, -2.427151, -2.321831, 9.186878, 9.119769, 9.234664
