0.092153, 0.082565, 0.101208, -0.009055, -0.015980, -0.002663, -0.017578, -0.021307, -0.013317, 4.525895, 4.504831, 4.571853, -4.129508, -4.150572, -4.112274, 8.244654, 8.219760, 8.277207
0.081233, 0.061258, 0.101208, -0.003462, -0.015980, 0.007990, -0.020508, -0.026634, -0.013317, 4.512490, 4.476107, 4.571853, -4.101742, -4.150572, -4.045252, 8.246569, 8.219760, 8.277207
0.071201, 0.042614, 0.101208, 0.002131, -0.015980, 0.015980, -0.023438, -0.031960, -0.013317, 4.506746, 4.456958, 4.571853, -4.088656, -4.150572, -4.045252, 8.251675, 8.219760, 8.277207
0.061923, 0.029297, 0.101208, 0.007058, -0.015980, 0.026634, -0.025036, -0.031960, -0.013317, 4.501958, 4.456958, 4.571853, -4.080678, -4.150572, -4.045252, 8.257580, 8.219760, 8.286782
0.054865, 0.023970, 0.101208, 0.011719, -0.015980, 0.031960, -0.025568, -0.031960, -0.013317, 4.502916, 4.456958, 4.571853, -4.074741, -4.150572, -4.035677, 8.260356, 8.219760, 8.286782
0.048473, 0.007990, 0.101208, 0.015448, -0.015980, 0.037287, -0.026190, -0.031960, -0.013317, 4.507384, 4.456958, 4.571853, -4.066635, -4.150572, -3.997379, 8.261250, 8.219760, 8.286782
0.041320, -0.010653, 0.101208, 0.018796, -0.015980, 0.039951, -0.026938, -0.031960, -0.013317, 4.509481, 4.456958, 4.571853, -4.062486, -4.150572, -3.997379, 8.257511, 8.210186, 8.286782
0.034091, -0.021307, 0.101208, 0.021107, -0.015980, 0.039951, -0.027766, -0.034624, -0.013317, 4.512012, 4.456958, 4.571853, -4.062965, -4.150572, -3.997379, 8.249441, 8.181462, 8.286782
0.028054, -0.021307, 0.101208, 0.022432, -0.015980, 0.039951, -0.028173, -0.034624, -0.013317, 4.513980, 4.456958, 4.571853, -4.067167, -4.150572, -3.997379, 8.240399, 8.152739, 8.286782
0.024450, -0.021307, 0.101208, 0.023651, -0.015980, 0.039951, -0.028285, -0.034624, -0.013317, 4.515363, 4.456958, 4.571853, -4.073592, -4.150572, -3.997379, 8.234313, 8.152739, 8.286782
0.022372, -0.021307, 0.101208, 0.024600, -0.015980, 0.039951, -0.028522, -0.034624, -0.013317, 4.516668, 4.456958, 4.571853, -4.080591, -4.179296, -3.997379, 8.224460, 8.095291, 8.286782
0.021351, -0.021307, 0.101208, 0.025124, -0.015980, 0.039951, -0.028276, -0.034624, -0.013317, 4.516958, 4.456958, 4.571853, -4.087380, -4.179296, -3.997379, 8.214654, 8.095291, 8.286782
0.021102, -0.021307, 0.101208, 0.025077, -0.015980, 0.039951, -0.027904, -0.034624, -0.013317, 4.516173, 4.456958, 4.571853, -4.090915, -4.179296, -3.997379, 8.210775, 8.095291, 8.286782
0.021383, -0.021307, 0.101208, 0.024275, -0.015980, 0.039951, -0.027433, -0.034624, -0.013317, 4.514268, 4.456958, 4.571853, -4.094629, -4.179296, -3.997379, 8.205809, 8.095291, 8.286782
0.021982, -0.021307, 0.101208, 0.022941, -0.015980, 0.039951, -0.026563, -0.034624, -0.010653, 4.513129, 4.456958, 4.571853, -4.098742, -4.179296, -3.997379, 8.202015, 8.095291, 8.286782
0.022472, -0.021307, 0.101208, 0.021540, -0.015980, 0.039951, -0.025335, -0.034624, -0.005327, 4.511772, 4.456958, 4.571853, -4.099946, -4.179296, -3.997379, 8.200970, 8.095291, 8.286782
0.022466, -0.021307, 0.101208, 0.019960, -0.015980, 0.039951, -0.024064, -0.034624, -0.002663, 4.511702, 4.456958, 4.571853, -4.100446, -4.179296, -3.997379, 8.201287, 8.095291, 8.286782
0.022136, -0.021307, 0.101208, 0.018052, -0.015980, 0.039951, -0.022727, -0.034624, 0.002663, 4.513448, 4.456958, 4.571853, -4.100997, -4.179296, -3.997379, 8.200292, 8.095291, 8.286782
0.021615, -0.021307, 0.101208, 0.016261, -0.015980, 0.039951, -0.021195, -0.034624, 0.007990, 4.514909, 4.456958, 4.571853, -4.101591, -4.179296, -3.997379, 8.198293, 8.095291, 8.286782
0.021360, -0.021307, 0.101208, 0.014435, -0.023970, 0.039951, -0.019815, -0.034624, 0.007990, 4.514884, 4.456958, 4.571853, -4.101071, -4.179296, -3.997379, 8.196111, 8.095291, 8.286782
0.021561, -0.021307, 0.101208, 0.012683, -0.023970, 0.039951, -0.018796, -0.034624, 0.007990, 4.514770, 4.456958, 4.571853, -4.101605, -4.179296, -3.997379, 8.194593, 8.095291, 8.286782
0.022300, -0.021307, 0.101208, 0.011065, -0.023970, 0.039951, -0.017820, -0.034624, 0.007990, 4.515972, 4.456958, 4.571853, -4.101655, -4.179296, -3.997379, 8.192690, 8.095291, 8.286782
0.023577, -0.021307, 0.101208, 0.009519, -0.026634, 0.039951, -0.016745, -0.034624, 0.007990, 4.517652, 4.456958, 4.571853, -4.100118, -4.179296, -3.997379, 8.191703, 8.095291, 8.286782
0.025014, -0.021307, 0.101208, 0.007990, -0.029297, 0.039951, -0.015714, -0.034624, 0.007990, 4.519671, 4.456958, 4.591002, -4.097992, -4.179296, -3.997379, 8.191914, 8.095291, 8.286782
0.026208, -0.021307, 0.101208, 0.006520, -0.029297, 0.039951, -0.014787, -0.034624, 0.007990, 4.521069, 4.456958, 4.591002, -4.096188, -4.179296, -3.997379, 8.192032, 8.095291, 8.286782
0.026982, -0.021307, 0.101208, 0.005327, -0.029297, 0.039951, -0.013931, -0.034624, 0.010653, 4.519119, 4.389936, 4.591002, -4.098059, -4.179296, -3.997379, 8.194351, 8.095291, 8.296356
0.027127, -0.021307, 0.101208, 0.004518, -0.029297, 0.039951, -0.012745, -0.034624, 0.029297, 4.513129, 4.255892, 4.591002, -4.092770, -4.179296, -3.844186, 8.191604, 8.037844, 8.296356
0.025359, -0.047941, 0.101208, 0.004052, -0.029297, 0.039951, -0.010615, -0.034624, 0.053267, 4.517346, 4.255892, 4.696322, -4.093672, -4.179296, -3.844186, 8.192678, 8.037844, 8.296356
0.023566, -0.047941, 0.101208, 0.002039, -0.069248, 0.039951, -0.009166, -0.034624, 0.053267, 4.524046, 4.255892, 4.725046, -4.094841, -4.179296, -3.844186, 8.192819, 8.037844, 8.296356
0.023882, -0.047941, 0.101208, 0.000639, -0.069248, 0.039951, -0.008913, -0.034624, 0.053267, 4.528512, 4.255892, 4.725046, -4.092869, -4.179296, -3.844186, 8.194675, 8.037844, 8.296356
0.025173, -0.047941, 0.101208, 0.000412, -0.069248, 0.039951, -0.008574, -0.034624, 0.053267, 4.532504, 4.255892, 4.725046, -4.089665, -4.179296, -3.844186, 8.196102, 8.037844, 8.296356
0.026467, -0.047941, 0.101208, -0.000050, -0.069248, 0.039951, -0.007574, -0.034624, 0.053267, 4.538162, 4.255892, 4.725046, -4.087081, -4.179296, -3.844186, 8.197559, 8.037844, 8.296356
0.027296, -0.047941, 0.101208, -0.000307, -0.069248, 0.039951, -0.006424, -0.034624, 0.053267, 4.542433, 4.255892, 4.725046, -4.085001, -4.179296, -3.844186, 8.199276, 8.037844, 8.296356
0.027856, -0.047941, 0.101208, -0.000329, -0.069248, 0.039951, -0.005969, -0.034624, 0.053267, 4.543636, 4.255892, 4.725046, -4.081804, -4.179296, -3.844186, 8.201118, 8.037844, 8.296356
0.028597, -0.047941, 0.101208, -0.000304, -0.069248, 0.039951, -0.005631, -0.034624, 0.053267, 4.543074, 4.255892, 4.725046, -4.077313, -4.179296, -3.844186, 8.203018, 8.037844, 8.296356
0.029785, -0.047941, 0.101208, -0.000104, -0.069248, 0.039951, -0.005179, -0.034624, 0.053267, 4.542544, 4.255892, 4.725046, -4.073071, -4.179296, -3.844186, 8.204441, 8.037844, 8.296356
0.031039, -0.047941, 0.101208, 0.000446, -0.069248, 0.039951, -0.004693, -0.034624, 0.053267, 4.542767, 4.255892, 4.725046, -4.069939, -4.179296, -3.844186, 8.205838, 8.037844, 8.296356
0.032017, -0.047941, 0.101208, 0.001135, -0.069248, 0.039951, -0.004219, -0.034624, 0.053267, 4.543028, 4.255892, 4.725046, -4.067828, -4.179296, -3.844186, 8.207515, 8.037844, 8.296356
